"id","codigo","codigoprograma","titulo","created_at","updated_at","ano","codigoesfera","codigofuncao","codigosubfuncao","nomeesfera","nomefuncao","nomeorgao","nomesubfuncao","codigoorgao"
91297,"11279","133","Acolhimento e Atendimento a Migrantes, Refugiados e Pessoas em Situação de Tráfico.",2024-01-02 14:08:21.341,2024-07-12 10:54:45.803,2024,"01","14","422","01 - FISCAL",DIREITOS DA CIDADANIA,SECRETARIA DA PROTEÇÃO SOCIAL,"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","47000000"
91298,"11280","364",Realização de Eventos de Atração de Investidores.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.803,2024,"01","11","333","01 - FISCAL",TRABALHO,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,EMPREGABILIDADE,"56000000"
93067,"30466","342",Pavimentação (Implantação) de Rodovia/CE-152/Entr.CE-290/Barro/Mararupá - Buritizinho,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93068,"30467","631",Aquisição de uma máquina de ressonância para o município de Russas,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93069,"30469","342",Pavimentação (Implantação) de Rodovia/CE-496/Entr.CE-393(Abaiara) - Entr.BR-116/CE-397(Brejo Santo),2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93070,"30470","341","Construção de uma praça no Distrito de São Romão, em Altaneira",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93075,"30475","631",Auxílio Financeiro no custeio da média e alta complexidade do Sistema SUS do Município de Caucaia,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93076,"30477","631",Auxílio Financeiro no custeio da média e alta complexidade do Sistema SUS do Município de Palmacia,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93077,"30478","631",Aquisição de uma máquina de tomografia para o município de Russas,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93078,"30479","631",Auxílio Financeiro no custeio da média e alta complexidade do Sistema SUS do Município de São Benedito,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93079,"30481","631",Custeio da saúde para o município de Acopiara,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93080,"30484","631",Aquisição de uma máquina de ressonância para o município de Juazeiro do Norte,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93081,"30485","631",Custeio da saúde para o município de Guaraciaba do Norte,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93082,"30487","631","Aquisição de 01(um) aparelho tomógrafo para o Hospital Municipal Abelardo Gadelha, em Caucaia.",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93083,"30488","631",Aquisição de uma máquina de tomografia para o município de Juazeiro do Norte,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93084,"30489","631",Implantação de um Centro de Oncologia no Hospital Regional do Cariri,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","303","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,SUPORTE PROFILÁTICO E TERAPÊUTICO,"24200004"
93085,"30493","611",Construção de uma nova areninha no município de Juazeiro do Norte,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,DESPORTO COMUNITÁRIO,"43200007"
93086,"30494","631","Aquisição de ambulância para o distrito de São José, no município de Palhano",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93087,"30495","611","Construção de academia ao ar livre, distrito de Riachão, no município de Miraíma",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SECRETARIA DO ESPORTE,DESPORTO COMUNITÁRIO,"42000000"
93088,"30496","611","Construção de Areninha - Bairro Manoel Dias Branco, no município de Fortaleza",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SECRETARIA DO ESPORTE,DESPORTO COMUNITÁRIO,"42000000"
93089,"30497","342","Pavimentação asfáltica da CE-365, da sede do município de Uruoca ao distrito de Paracuá.",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93090,"30498","521","Construção e instalação de uma unidade perícia Forense , no município de Tianguá",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","06","122","01 - FISCAL",SEGURANÇA PÚBLICA,PERÍCIA FORENSE DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"10100007"
93091,"30501","342","Pavimentação asfáltica da Estrada de Guriu, no município de Camocim.",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93092,"30502","342","Pavimentação asfáltica da Estrada de Amarelas, no município de Camocim.",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93093,"30503","342","Pavimentação asfáltica da Estrada de Tatajuba, no município de Camocim.",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93094,"30506","732","Construção de Açude Contendas, no município de Camocim",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,RECURSOS HÍDRICOS,"29000000"
93095,"30507","611","Apoio financeiro para a Secretaria de Juventude, Esporte e Lazer  do município de Tianguá",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SECRETARIA DO ESPORTE,DESPORTO COMUNITÁRIO,"42000000"
93096,"30508","342",Dragagem do Porto de Camocim,2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","122","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
93097,"30509","342",Duplicação da Estrada que liga o município de Camocim ao município de Granja(rodovia Murilo Rocha Aguiar),2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93098,"30510","342","Asfaltamento da CE-187 até a praia das Curimãs, no município de Barroquinha",2024-01-02 14:08:21.352,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
91324,"11319","281","Urbanismo, Implantação e Ampliação dos Destinos Turísticos (PROINFTUR - Comp. II).",2024-01-02 14:08:21.341,2024-07-12 10:54:45.803,2024,"01","15","695","01 - FISCAL",URBANISMO,SECRETARIA DA PROTEÇÃO SOCIAL,TURISMO,"36000000"
91325,"11320","281",Gestão do Programa de Valorização Turística do Litoral Oeste (PROINFTUR - Comp. IV).,2024-01-02 14:08:21.341,2024-07-12 10:54:45.803,2024,"01","23","695","01 - FISCAL",COMÉRCIO E SERVIÇOS,SECRETARIA DO TURISMO,TURISMO,"36000000"
94114,"11322","261",Duplicação de Rodovias de Acesso a Destinos e Localidades Turísticas (PROINFTUR - Comp II).,2024-06-13 14:05:36.206,2024-07-12 10:54:45.803,2024,"01","15","695","01 - FISCAL",URBANISMO,SECRETARIA DO TURISMO,TURISMO,"36000000"
94115,"11324","261",Implantação de Rodovias de Acesso a Destinos ou Localidades Turísticas (PROINFTUR - Comp II).,2024-06-13 14:05:36.206,2024-07-12 10:54:45.803,2024,"01","15","695","01 - FISCAL",URBANISMO,SECRETARIA DO TURISMO,TURISMO,"36000000"
93099,"30511","342","Recuperação asfáltica e reforma da ponte sobre o Rio remédios, localizada na rodovia Alcimar Rocha Aguiar, no município de Barroquinha",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93100,"30512","341",Construção do Centro Administrativo do município de Barroquinha,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93101,"30513","341","Construção da Praça no Distrito de Moitas, no município de Amontada",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93102,"30514","341","Construção da Praça na Localidade de Tucum, no Distrito de Graças, no município de Amontada",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93103,"30515","331","Implantação de Fábrica de Gelo no Distrito de Moitas, no município de Amontada",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","04","128","01 - FISCAL",ADMINISTRAÇÃO,SECRETARIA DAS CIDADES,FORMAÇÃO DE RECURSOS HUMANOS,"43000000"
93104,"30516","341","Construção da Praça na localidade de Mutuca, no município de Amontada",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93105,"30517","341","Construção de uma Praça no Bairro Nova Cruz, no município de Cruz",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93106,"30518","342",Asfaltamento da Estrada que liga a sede do município de Senador Sá ao município de Jijoca de Jericoacoara,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93107,"30519","343","Aquisição de viatura para autarquia de transito - Veículo 4X4, no município de Amontada",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","122","01 - FISCAL",TRANSPORTE,SECRETARIA DAS CIDADES,ADMINISTRAÇÃO GERAL,"43000000"
93108,"30520","342","Asfaltamento da Estrada que liga a sede do município de Marco ao município de Senador Sá, e o trecho que sai do município de Marco até a localidade de Assentamento do Remanso",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93109,"30521","732",Construção de Adutora do açude Tucunduda(serrota) para atender a população de Uruoca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,RECURSOS HÍDRICOS,"29000000"
93110,"30522","441","Construção de EEEP - Uruoca(para atender além de Uruoca, Martinópole e Senador Sá",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","363","01 - FISCAL",EDUCAÇÃO,SECRETARIA DA EDUCAÇÃO,ENSINO PROFISSIONAL,"22000000"
93111,"30523","441","Construção de EEEP, município de Frecheirinha",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","362","01 - FISCAL",EDUCAÇÃO,SECRETARIA DA EDUCAÇÃO,ENSINO MÉDIO,"22000000"
93112,"30524","331","Construção do centro comercial dos confeccionista do polo de confecção de moda íntima, município de Frecheirinha",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","04","128","01 - FISCAL",ADMINISTRAÇÃO,SECRETARIA DAS CIDADES,FORMAÇÃO DE RECURSOS HUMANOS,"43000000"
93113,"30525","341",Pavimentação Asfáltica no município de Nova Russas,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93114,"30526","342",Construção de Passagem Molhada sobre o Rio Acaraú no município de Bela Cruz,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93115,"30527","342","Construção de estrada que liga o município de Bela Cruz, ao perímetro irrigado do baixo Acaraú",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93116,"30528","342","Construção de ciclovia entre os municípios de Tianguá e Ubajara, com alargamento da rodovia CE",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93117,"30529","521","Construção e instalação de uma unidade do Corpo de Bombeiros Militares , no município de Tianguá",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","06","182","01 - FISCAL",SEGURANÇA PÚBLICA,CORPO DE BOMBEIROS MILITAR DO ESTADO DO CEARÁ,DEFESA CIVIL,"10100004"
93118,"30530","732","Perfuração de poços profundos nas Comunidades, no município de Tianguá",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
93119,"30531","732","Construção de adutoras em Ibiapaba saindo do Rio Parnaíba-PI para o açude Jaburu, em Ubajara-CE e Tianguá- Ce",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,RECURSOS HÍDRICOS,"29000000"
93120,"30532","521",Implantação de uma unidade da Perícia Forense na Região da Serra Ibiapaba,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","06","128","01 - FISCAL",SEGURANÇA PÚBLICA,PERÍCIA FORENSE DO ESTADO DO CEARÁ,FORMAÇÃO DE RECURSOS HUMANOS,"10100007"
93121,"30533","342",Pavimentação asfáltica da Estrada que liga o distrito  de  São Francisco no município de Meruoca à Localidade Meruoquinha no  município de Massapé.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
91346,"11348","164",Assessoramento à Criação de Projetos Inovadores e Planos de Ação no Campo do Empreendedorismo Negro.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","14","422","01 - FISCAL",DIREITOS DA CIDADANIA,SECRETARIA DA CULTURA,"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","67000000"
94119,"11349","131",Promoção da Bienal Circula Ceará.,2024-06-13 14:05:36.206,2024-07-12 10:54:45.804,2024,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
91347,"11350","422",Implementação das Atividades dos Agentes Culturais.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
91348,"11351","422",Implantação da Escola Pública de Formação Básica em Música da Uece.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","13","364","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,ENSINO SUPERIOR,"27000000"
91349,"11352","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - ETICE.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,EMPRESA DE TECNOLOGIA DA INFORMAÇÃO DO CEARÁ,ADMINISTRAÇÃO GERAL,"46200002"
94120,"11353","166",Concessão de Bolsas de Estágio a Jovens LGBTI+.,2024-06-13 14:05:36.206,2024-07-12 10:54:45.804,2024,"01","14","422","01 - FISCAL",DIREITOS DA CIDADANIA,SECRETARIA DA DIVERSIDADE,"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","68000000"
91350,"11354","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - ESP.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"02","10","122","02 - SEGURIDADE SOCIAL",SAÚDE,ESCOLA DE SAÚDE PÚBLICA,ADMINISTRAÇÃO GERAL,"24200003"
91351,"11355","131",Promoção de Editais de Apoio e Fomento Artístico e Cultural.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","13","392","01 - FISCAL",CULTURA,FUNDO ESTADUAL DE SAÚDE,DIFUSÃO CULTURAL,"27000000"
93122,"30534","342","Recuperação asfáltica e reforma da ponte sobre o Rio Timonha,  localizada na  CE-085, no município de Chaval.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93123,"30535","521",Construção e instalação de uma Delegacia no município de Ipú,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","06","181","01 - FISCAL",SEGURANÇA PÚBLICA,POLÍCIA CIVIL,POLICIAMENTO,"10100002"
93124,"30536","521","Construção e instalação de uma unidade do Corpo de Bombeiros Militares , no município de Ipú.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","06","182","01 - FISCAL",SEGURANÇA PÚBLICA,CORPO DE BOMBEIROS MILITAR DO ESTADO DO CEARÁ,DEFESA CIVIL,"10100004"
93125,"30537","342","Pavimentação asfáltica da CE-257, que liga o município de Croatá ao município de Pedro II - PI, passando pelo distrito de Santa Tereza.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
93126,"30538","341","Construção de praça na comunidade quilombola Batoque, município de Pacujá.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93127,"30539","341","Construção de praça na comunidade quilombola Zipu, município de Pacujá.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93128,"30540","341","Calçamento na localidade Km 04, em Camocim",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93129,"30541","611","Construção de Areninha na comunidade de Cajueirinho, município de Bela Cruz",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SECRETARIA DO ESPORTE,DESPORTO COMUNITÁRIO,"42000000"
93130,"30542","331","Construção de Galpão para ampliação da indústria Democrata, no município de Camocim",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93131,"30543","631",Custeio da saúde para o município de Mombaça,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93132,"30544","631",Custeio da saúde para o município de Fortim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93133,"30545","631",Custeio da saúde para o município de Catarina,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93134,"30546","631",Custeio da saúde para o município de Penaforte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93135,"30547","631",Custeio da saúde para o município de Granjeiro,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93136,"30548","631",Custeio da saúde para o município de Barreira,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93137,"30549","631",Custeio da saúde para o município de Milagres,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93138,"30550","411","Construção de centro de informática na Jurema, em Caucaia.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","19","126","01 - FISCAL",CIÊNCIA E TECNOLOGIA,"SECRETARIA DA CIÊNCIA, TECNOLOGIA E EDUCAÇÃO SUPERIOR",TECNOLOGIA DA INFORMAÇÃO,"31000000"
93139,"30551","411","Construção de laboratório de ciências no Centro, em Caucaia.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","19","126","01 - FISCAL",CIÊNCIA E TECNOLOGIA,"SECRETARIA DA CIÊNCIA, TECNOLOGIA E EDUCAÇÃO SUPERIOR",TECNOLOGIA DA INFORMAÇÃO,"31000000"
93140,"30552","432",Aquisição de transporte escolar para uma biblioteca móvel para Caucaia.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","126","01 - FISCAL",EDUCAÇÃO,SECRETARIA DA EDUCAÇÃO,TECNOLOGIA DA INFORMAÇÃO,"22000000"
93141,"30553","432",Construção de um centro de educação infantil em Caridade.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","243","01 - FISCAL",EDUCAÇÃO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93142,"30554","432",Construção de um centro de educação infantil em Apuiarés.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","243","01 - FISCAL",EDUCAÇÃO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93143,"30555","434","Construção de escola de ensino médio no Marechal Rondon, em Caucaia.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","12","243","01 - FISCAL",EDUCAÇÃO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93144,"30556","631",Custeio da saúde para o município de Crato,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93145,"30557","631",Custeio da saúde para o município de Juazeiro do Norte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93146,"30558","631",Custeio da saúde para o município de Lavras da Mangabeira,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93147,"30559","123",Construção de uma praça mais infância em Pentecoste.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
