"codigo","titulo","ano","sigla"
"228275",EEM TOMAZ POMPEU DE SOUSA BRASIL,2022,"23174986"
"228276",EEMTI RICARDO DE SOUSA NEVES,2022,"23007648"
"228277",EEM LUZIA ARAÚJO BARROS,2022,"23006307"
"228278",EEFM MARIA CONCEIÇÃO DE ARAÚJO,2022,"23001011"
"228279",CEJA PADRE ANTÔNIO TOMÁS,2022,"23216328"
"228280",EEM LICEU DE ACARAÚ MARIA ALICE RAMOS GOMES,2022,"23236477"
"228281",ESCOLA INDÍGENA TREMEMBÉ JOSÉ CABRAL DE SOUSA,2022,"23215747"
"228282",ESCOLA INDÍGENA TREMEMBÉ MARIA VENÂNCIA,2022,"23215720"
"228283",EEEP JÚLIO FRANÇA,2022,"23272317"
"228284",EEM LICEU DE ITAREMA VALDO DE VASCONCELOS RIOS,2022,"23506989"
"228285",EEMTI PROFESSORA THEOLINA DE MURYLLO ZACAS,2022,"23545453"
"228286",EEEP MARTA MARIA GIFFONI DE SOUSA,2022,"23563990"
"228287",EEMTI PREFEITO JOSE MARIA MONTEIRO,2022,"23545437"
"228288",EEMTI FRANCISCO PORCIANO FERREIRA,2022,"23545429"
"228289",EEM FRANCISCO ARAÚJO BARROS,2022,"23545445"
"228290",EEMTI VICENTE DE PAULO DA COSTA,2022,"23545410"
"228291",EEFM CORONEL LUIZ FELIPE,2022,"23005157"
"228292",EEEP MONSENHOR EXPEDITO DA SILVEIRA DE SOUSA,2022,"23002590"
"228293",COLÉGIO ESTADUAL PROFESSOR IVAN PEREIRA DE CARVALHO,2022,"23002468"
"228294",EEM OLÍMPIO SAMPAIO DA SILVA,2022,"23016604"
"228295",EEM MURILO BRAGA,2022,"23228717"
"228296",EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA,2022,"23004088"
"228297",EEMTI SAO JOSE,2022,"23005033"
"228298",CEJA GUILHERME GOUVEIA,2022,"23245247"
"228299",EEEP GUILHERME TELES GOUVEIA,2022,"23236655"
"228300",EEM MONSENHOR JOSÉ AUGUSTO DA SILVA,2022,"23236574"
"228301",EEM JAIME LAURINDO DA SILVA,2022,"23234580"
"228302",CEJA JOÃO DA SILVA RAMOS,2022,"23236493"
"228303",EEMTI DEPUTADO MURILO AGUIAR,2022,"23265795"
"228304",EEM AUTON ARAGÃO,2022,"23026596"
"228305",EEM DONA THEREZA ODETTE,2022,"23027584"
"228306",EEM DELMIRO GOUVEIA,2022,"23026693"
"228307",EEM DEPUTADO MANOEL RODRIGUES,2022,"23014385"
"228308",EEM DOUTOR JÚLIO DE CARVALHO,2022,"23014202"
"228309",EEM MONSENHOR AGUIAR,2022,"23011769"
"228310",EEM TANCREDO NUNES DE MENEZES,2022,"23012676"
"228311",EEM FLÁVIO RIBEIRO LIMA,2022,"23013125"
"228312",EEM GRIJALVA COSTA,2022,"23013176"
"228313",EEEP GOVERNADOR WALDEMAR ALCÂNTARA,2022,"23013680"
"228314",EEM MONSENHOR MELO,2022,"23010665"
"228315",EEFM FARIAS BRITO,2022,"23010886"
"228316",EEFM DEPUTADO TOMAZ BRANDÃO,2022,"23011661"
"228317",EEFM MINISTRO ANTÔNIO COELHO,2022,"23010851"
"228318",EEM MARIA MARINA SOARES,2022,"23009748"
"228319",EEMTI MONSENHOR ANTONINO,2022,"23009578"
"228320",EEMTI ANTONIO RAIMUNDO DE MELO,2022,"23008814"
"228321",EEM JOAQUIM BASTOS GONÇALVES,2022,"23245000"
"228322",EEM DE CROATÁ FLÁVIO RODRIGUES,2022,"23242426"
"228323",EEEP PROFESSOR SEBASTIAO VASCONCELOS SOBRINHO,2022,"23564024"
"228324",EEEP DEPUTADO JOSÉ MARIA MELO,2022,"23564318"
"228325",EEM ANTONIO PEREIRA DE FARIAS,2022,"23237775"
"228326",CEJA PROFESSORA OFELIA PORTELA MOITA,2022,"23227362"
"228327",CEJA DOUTOR GERARDO CAMELO MADEIRA,2022,"23231939"
"228328",EEM LICEU DE SÃO BENEDITO DR JOÃO ALMIR DE FREITAS BRANDÃO,2022,"23236434"
"228329",EEEP ISAÍAS GONÇALVES DAMASCENO,2022,"23245018"
"228330",EEMTI IRMÃ LINS,2022,"23244780"
"228331",LICEU DE TIANGUÁ JOSÉ NI MOREIRA,2022,"23265876"
"228332",EEEP JOSÉ VICTOR FONTENELLE FILHO,2022,"23244712"
"228333",EEFM PROFESSORA ROSA MARTINS CAMELO MELO,2022,"23249900"
"228334",EEM DE ARAPÁ,2022,"23246324"
"228335",EEEP ANTONIO TARCÍSIO ARAGÃO,2022,"23564008"
"228336",EEM FRANCISCO DE ALMEIDA MONTE,2022,"23016876"
"228337",EEM DONA MARIETA CALS,2022,"23018178"
"228338",EEM VILEBALDO AGUIAR,2022,"23015594"
"228339",EEM ELZA GOERSCH,2022,"23018445"
"228340",EEM MONSENHOR LINHARES,2022,"23019344"
"228341",EEM PRISCILA MACIEL DE FRANÇA,2022,"23031530"
"228342",EEM GOVERNADOR ADAUTO BEZERRA,2022,"23020431"
"228343",EEM WILEBALDO AGUIAR,2022,"23021322"
"228344",EEM MONSENHOR FURTADO,2022,"23017368"
"228345",EEM JOSÉ CLÁUDIO DE ARAÚJO,2022,"23022248"
"228346",EEM HUET ARRUDA,2022,"23016230"
"228347",EEM FRANCISCO SOARES DE OLIVEIRA,2022,"23029153"
"228348",EEM PLÁCIDO ADERALDO CASTELO,2022,"23022655"
"228349",EEM CORONEL ALFREDO SILVANO,2022,"23029943"
"228350",EEEP FRANCISCA CASTRO DE MESQUITA,2022,"23030046"
"228351",EEM NAZARÉ SEVERIANO,2022,"23023953"
"228352",EEM CORONEL APOLIANO,2022,"23024291"
"228353",EEFM MONSENHOR JOSÉ GERARDO FERREIRA GOMES,2022,"23025140"
"228354",EEMTI DEPUTADO CESARIO BARRETO LIMA,2022,"23026359"
"228355",COLÉGIO ESTADUAL DOM JOSÉ TUPINAMBÁ DA FROTA,2022,"23025190"
"228356",EEFM PROFESSORA CARMOSINA FERREIRA GOMES,2022,"23024658"
"228357",EEM PROFESSOR ARRUDA,2022,"23024631"
"228358",EEFM PROFESSOR LUIS FELIPE,2022,"23025263"
"228359",EEFM MINISTRO JARBAS PASSARINHO,2022,"23025000"
"228360",EEM ISRAEL LEOCÁDIO DE VASCONCELOS,2022,"23025832"
"228361",EEM SINHÁ SABÓIA,2022,"23025611"
"228362",EEM DOUTOR JOÃO RIBEIRO RAMOS,2022,"23025034"
"228363",CEJA PROFESSORA CECY CIALDINE,2022,"23203390"
"228364",EEM AYRES DE SOUSA,2022,"23025905"
"228365",EEM WALDIR LEOPÉRCIO,2022,"23030631"
"228366",CERE PREFEITO JOSÉ EUCLIDES FERREIRA GOMES JÚNIOR,2022,"23185287"
"228367",EEM ANTÔNIO CUSTÓDIO,2022,"23015705"
"228368",EEFM PROFISSIONAL SÃO JOSÉ,2022,"23025204"
"228369",EEM RAIMUNDO DA CUNHA BRITO,2022,"23236507"
"228370",EEEP DOM WALFRIDO TEIXEIRA VIEIRA,2022,"23236442"
"228371",EEM AGOSTINHO NERES PORTELA,2022,"23247754"
"228372",EEMTI DIRETORA MARIA DILMA BASTOS FERREIRA,2022,"23019565"
"228373",EEM DOUTOR JOSÉ EUCLIDES FERREIRA GOMES JÚNIOR,2022,"23264101"
"228374",EEEP PROFESSORA LYSIA PIMENTEL GOMES SAMPAIO SALES,2022,"23238933"
"228375",EEM ANTONIO NEGREIROS BASTOS,2022,"23545500"
"228376",EEM MANOEL BARBOZA MACIEL,2022,"23545518"
"228377",EEEP FRANCISCA MAURA MARTINS,2022,"23236027"
"228378",EEM FLORA DE QUEIROZ TELES,2022,"23015322"
"228379",EEEP FRANCISCO DAS CHAGAS VASCONCELOS,2022,"23243538"
"228380",EEMTI MARIA MENEZES CRISTINO,2022,"23545496"
"228381",EEEP FRANCISCA NEILYTA CARNEIRO ALBUQUERQUE,2022,"23236060"
"228382",EEEP PROFESSORA MARIA DE JESUS RODRIGUES ALVES,2022,"23246731"
"228383",EEM JÚLIA CATUNDA,2022,"23032731"
"228384",EEM NAZARÉ GUERRA,2022,"23050764"
"228385",EEM EDITE ALCÂNTARA MOTA,2022,"23044756"
"228386",EEM FREI POLICARPO,2022,"23047976"
"228387",EEMTI CAPELAO FREI ORLANDO,2022,"23264640"
"228388",EEMTI TOME GOMES DOS SANTOS,2022,"23051671"
"228389",EEM CASEMIRO BEZERRA DE ARAÚJO,2022,"23049375"
"228390",EEM ARACI MAGALHÃES MARTINS,2022,"23032103"
"228391",EEEP MONSENHOR LUIS XIMENES FREIRE,2022,"23032863"
"228392",EEM ANTÔNIO SABINO GUERRA,2022,"23050055"
"228393",COLEGIO ESTADUAL PAULO SARASATE,2022,"23047895"
"228394",EEM MARIA NEUSA ARAUJO MOURA,2022,"23545534"
"228395",CEJA FREI JOSE ADEMIR DE ALMEIDA,2022,"23238585"
"228396",EEM ZÉLIA DE MATOS BRITO,2022,"23054530"
"228397",EEM FRANKLIN TÁVORA,2022,"23054808"
"228398",EEM PROFESSOR MILTON FAÇANHA ABREU,2022,"23055693"
"228399",EEM ALMIR PINTO,2022,"23057793"
"228400",EEMTI MENEZES PIMENTEL,2022,"23055995"
"228401",LICEU DE BATURITÉ DOMINGOS SÁVIO,2022,"23053356"
"228402",EEM MARIA DO CARMO BEZERRA,2022,"23051850"
"228403",EEM DEPUTADO UBIRATAN DINIZ AGUIAR,2022,"23054409"
"228404",EEM DANÍSIO DALTON DA ROCHA CORREIA,2022,"23057190"
"228405",EEF CORONEL ESTEVÃO ALVES DA ROCHA,2022,"23053380"
"228406",CEJA DONANINHA ARRUDA,2022,"23053364"
"228407",EEM MARIA AMÉLIA PERDIGÃO SAMPAIO,2022,"23056177"
"228408",EEM CAMILO BRASILIENSE,2022,"23056860"
"228409",EEEP ADOLFO FERREIRA DE SOUSA,2022,"23056592"
"228410",EEM PADRE SARAIVA LEÃO,2022,"23494000"
"228411",EEM JOSÉ JOACY PEREIRA,2022,"23052929"
"228412",EEM ALMIR PINTO,2022,"23051930"
"228413",EEM JOÃO ALVES MOREIRA,2022,"23052643"
"228414",EEM DOUTOR BRUNILO JACÓ,2022,"23056606"
"228415",EEM VEREADORA EDIMAR MARTINS DA CUNHA,2022,"23246642"
"228416",EEM ANA FACÓ,2022,"23058463"
"228417",EEM RONALDO CAMINHA BARBOSA,2022,"23060174"
"228418",EEM PADRE ARIMATÉIA DINIZ,2022,"23059699"
"228419",EEM PADRE CORIOLANO,2022,"23084200"
"228420",EEM RAIMUNDO NOGUEIRA,2022,"23083921"
"228421",EEM JÚLIA ALENQUER FONTENELE,2022,"23060824"
"228422",EEFM CUSTÓDIO DA SILVA LEMOS,2022,"23060298"
"228423",EEEP JOSÉ MARIA FALCÃO,2022,"23323612"
"228424",EEEP PEDRO DE QUEIROZ LIMA,2022,"23545542"
"228425",EEM FRANCISCA MOREIRA DE SOUZA,2022,"23244828"
"228426",CEJA PROFESSORA MARIA JOELIA CARVALHO SILVA,2022,"23244429"
"228427",EEM WLADIMIR RORIZ,2022,"23248998"
"228428",EEEP LUCIA HELENA VIANA RIBEIRO,2022,"23264071"
"228429",EEEP EDSON QUEIROZ,2022,"23264063"
"228430",EEMTI BARAO DE ARACATI,2022,"23124121"
"228431",EEM BENI CARVALHO,2022,"23124172"
"228432",EEM PROFESSOR GABRIEL EPIFÂNIO DOS REIS,2022,"23125314"
"228433",EEM JOÃO BARBOSA LIMA,2022,"23125586"
"228434",EEM FRANCISCO JAGUARIBE,2022,"23127171"
"228435",EEM MANUEL SÁTIRO,2022,"23127430"
"228436",EEM EGÍDIA CAVALCANTE CHAGAS,2022,"23128739"
"228437",EEM JOSÉ FRANCISCO DE MOURA,2022,"23130890"
"228438",EEM GOVERNADOR MANOEL DE CASTRO FILHO,2022,"23131365"
"228439",COLÉGIO ESTADUAL GOVERNADOR FLÁVIO MARCÍLIO,2022,"23131802"
"228440",EEM MANUEL MATOSO FILHO,2022,"23132000"
"228441",EEM MARIA DE LOURDES OLIVEIRA,2022,"23132507"
"228442",EEM HELENITA LOPES GURGEL VALENTE,2022,"23125012"
"228443",EEM FRANCISCO NONATO FREIRE,2022,"23203536"
"228444",EEM LAURO REBOUÇAS DE OLIVEIRA,2022,"23128208"
"228445",EEM ARSÊNIO FERREIRA MAIA,2022,"23127821"
"228446",EEM FRANCISCO MOREIRA FILHO,2022,"23133295"
"228447",EEFM ANTÔNIO VIDAL MALVEIRA,2022,"23133554"
"228448",EEEP AVELINO MAGALHÃES,2022,"23133155"
"228449",EEM FRANCISCO GUERREIRO CHAVES,2022,"23132876"
"228450",CEJA DOUTOR JOSÉ NILSON OSTERNE OLIVEIRA,2022,"23211202"
"228451",EEEP PROFESSOR WALQUER CAVALCANTE MAIA,2022,"23255528"
"228452",EEEP PROFESSORA ELSA MARIA PORTO COSTA LIMA,2022,"23265426"
"228453",EEEP OSMIRA EDUARDO DE CASTRO,2022,"23236078"
"228454",EEEP FRANCISCA ROCHA SILVA,2022,"23236094"
"228455",EEM VIRGÍLIO CORREIA LIMA,2022,"23138440"
"228456",EEEP POETA SINÓ PINHEIRO,2022,"23323442"
"228457",EEM PADRE JOSÉ AUGUSTO REGIS ALVES,2022,"23545577"
"228458",EEEP PROFESSORA MARIA CÉLIA PINHEIRO FALCÃO,2022,"23564245"
"228459",EEM INSTITUTO IMACULADA CONCEIÇÃO,2022,"23134488"
"228460",EEM CORNÉLIO DIÓGENES,2022,"23135905"
"228461",EEM SENADOR FERNANDES TÁVORA,2022,"23137657"
"228462",EEM RAUL BARBOSA,2022,"23136413"
"228463",EEM ANTÔNIO REGINALDO MAGALHÃES ALMEIDA,2022,"23234474"
"228464",EEM GUSTAVO BARROSO,2022,"23137150"
"228465",EEM DEPUTADO JOAQUIM DE FIGUEIREDO CORREIA,2022,"23138106"
"228466",EEM ENÉAS OLÍMPIO DA SILVA,2022,"23137924"
"228467",LICEU JOSÉ FURTADO DE MACEDO,2022,"23135425"
"228468",CEJA COSME ALVES DE LIMA,2022,"23135913"
"228469",EEM ALFREDO MACHADO,2022,"23099380"
"228470",EEM DOM TERCEIRO,2022,"23097140"
"228471",EEEP VENCESLAU VIEIRA BATISTA,2022,"23096209"
"228472",EEMTI PROFESSORA MARIA EDILCE DIAS FERNANDES,2022,"23126833"
"228473",EEFM ASSIS BEZERRA,2022,"23101865"
"228474",EEFM CORONEL HUMBERTO BEZERRA,2022,"23102020"
"228475",EEM ABRAÃO BAQUIT,2022,"23100133"
"228476",EEM GOVERNADOR CÉSAR CALS DE OLIVEIRA FILHO,2022,"23100311"
"228477",CEJA JOÃO RICARDO DA SILVEIRA,2022,"23180781"
"228478",EEM GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA,2022,"23100583"
"228479",EEM JOSÉ MARTINS RODRIGUES,2022,"23100575"
"228480",EEM CORONEL VIRGÍLIO TÁVORA,2022,"23100770"
"228481",EEM CÔNEGO LUIZ BRAGA ROCHA,2022,"23099194"
"228482",EEM EMANUEL,2022,"23098775"
"228483",EEEP MARIA CAVALCANTE COSTA,2022,"23232439"
"228484",LICEU DE BANABUIÚ JACOB NOBRE DE OLIVEIRA BENEVIDES,2022,"23095881"
"228485",EEM JOÃO DOS SANTOS OLIVEIRA,2022,"23545585"
"228486",EEEP DR. JOSÉ ALVES DA SILVEIRA,2022,"23564423"
"228487",EEM DOUTOR ANDRADE FURTADO II,2022,"23221348"
"228488",LICEU DE QUIXERAMOBIM ALFREDO ALMEIDA MACHADO,2022,"23265264"
"228489",COLÉGIO ESTADUAL REGINA PACIS,2022,"23085711"
"228490",EEFM LIONS CLUB,2022,"23085550"
"228491",EEFM LOURENÇO FILHO,2022,"23085568"
"228492",EEFM PRESIDENTE EURICO GASPAR DUTRA,2022,"23085193"
"228493",EEFM GOVERNADOR GONZAGA MOTA,2022,"23085347"
"228494",EEEP MANOEL MANO,2022,"23085592"
"228495",EEM JÁDER DE FIGUEIREDO CORREIA,2022,"23095075"
"228496",EEM DONA LUIZA TIMBÓ,2022,"23093935"
"228497",COLÉGIO ESTADUAL OTACÍLIO MOTA,2022,"23028068"
"228498",EEM JERÔNIMO ALVES DE ARAÚJO,2022,"23087196"
"228499",EEFM PROFESSORA MARIA JÚLIA FIALHO,2022,"23087323"
"228500",COLÉGIO ESTADUAL OLEGÁRIO ABREU MEMÓRIA,2022,"23090545"
"228501",EEM ALFREDO GOMES,2022,"23090235"
"228502",EEFM GOVERNADOR ADAUTO BEZERRA,2022,"23089164"
"228503",EEM COELHO MASCARENHAS,2022,"23091240"
"228504",EEM PRUDÊNCIO DE PINHO,2022,"23029854"
"228505",EEM FLORESTAN FERNANDES,2022,"23545615"
"228506",EEEP DÁRIO CATUNDA FONTENELE,2022,"23564440"
"228507",EEM GERARDO MAGELLA MELLO MOURÃO,2022,"23564431"
"228508",EEEP MANUEL ABDIAS EVANGELISTA,2022,"23564407"
"228509",EEFM VICENTE RIBEIRO DO AMARAL,2022,"23089903"
"228510",EEM MARIA VIEIRA PINHO,2022,"23217510"
"228511",CEJA PROFESSOR LUIZ BEZERRA,2022,"23227940"
"228512",EEM MONSENHOR XIMENES,2022,"23219181"
"228513",ESCOLA INDÍGENA DE MONSENHOR TABOSA,2022,"23244763"
"228514",EEEP MARIA EUDES BEZERRA VERAS,2022,"23246650"
"228515",LICEU DE ARARENDÁ JOSÉ WILSON VERAS MOURÃO,2022,"23225190"
"228516",EEEP ANTÔNIO MOTA FILHO,2022,"23545607"
"228517",EEEP PROFESSOR JOSÉ AUGUSTO TORRES,2022,"23122064"
"228518",CEJA DE SENADOR POMPEU,2022,"23121700"
"228519",EEM FENELON RODRIGUES PINHEIRO,2022,"23122714"
"228520",EEMTI PROFESSOR PEDRO JAIME,2022,"23116951"
"228521",EEEP PROFESSOR PLÁCIDO ADERALDO CASTELO,2022,"23116960"
"228522",EEM PROFESSOR ANANIAS DO AMARAL VIEIRA,2022,"23115807"
"228523",EEMTI DE MINEIROLANDIA,2022,"23119799"
"228524",EEM FRANCISCO VIEIRA CAVALCANTE,2022,"23118709"
"228525",EEMTI MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,2022,"23120878"
"228526",EEMTI EUCLIDES PINHEIRO DE ANDRADE,2022,"23115050"
"228527",EEMTI LICEU MARCIOLINO GOMES DE FREITAS,2022,"23121459"
"228528",EEMTI JOAQUIM JOSUE DA COSTA,2022,"23245292"
"228529",EEMTI ELZA GOMES MARTINS,2022,"23265833"
"228530",EEEP ANTONIO RODRIGUES DE OLIVEIRA,2022,"23564040"
"228531",EEM MARIA DOLORES PETROLA,2022,"23105828"
"228532",EEM JOSÉ FERREIRA BARBOSA,2022,"23104147"
"228533",EEEP MONSENHOR ODORICO DE ANDRADE,2022,"23109149"
"228534",CEJA LUZIA ARAÚJO DE FREITAS,2022,"23109106"
"228535",LICEU LILI FEITOSA,2022,"23224509"
"228536",EEM MARIA JOSÉ COUTINHO,2022,"23209585"
"228537",EEEP JOAQUIM FILOMENO NORANHA,2022,"23243082"
"228538",EEM MARIA DAS DORES CIDRÃO ALEXANDRINO,2022,"23245026"
"228539",EEM ANTONIA VIEIRA LIMA,2022,"23564016"
"228540",EEM ANA NORONHA,2022,"23235705"
"228541",EEM EPITÁCIO PESSOA,2022,"23144025"
"228542",EEEP ALFREDO NUNES DE MELO,2022,"23111291"
"228543",EEM ADAHIL BARRETO,2022,"23145633"
"228544",EEM FILGUEIRAS LIMA,2022,"23142804"
"228545",EEMTI GOVERNADOR ADAUTO BEZERRA,2022,"23142286"
"228546",CEJA GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA,2022,"23180617"
"228547",EEM ANTONIO ALBUQUERQUE DE SOUZA FILHO,2022,"23142375"
"228548",EEEP AMÉLIA FIGUEIREDO DE LAVOR,2022,"23142332"
"228549",EEM LUIZA TÁVORA,2022,"23146990"
"228550",EEM PROFESSOR LUIZ GONZADA DA FONSECA MOTA,2022,"23144793"
"228551",LICEU DE IGUATU DOUTOR JOSÉ GONDIM,2022,"23241489"
"228552",EEM PEDRO JORGE MOTA,2022,"23106590"
"228553",EEEP LUCAS EMMANUEL LIMA PINHEIRO,2022,"23246669"
"228554",LICEU DE ACOPIARA DEPUTADO FRANCISCO ALVES SOBRINHO,2022,"23265400"
"228555",EEM FRANCISCO HOLANDA MONTENEGRO,2022,"23461667"
"228556",EEM FRANCISCO ASSIS VIEIRA,2022,"23462361"
"228557",EEM JOSEFA ALVES BEZERRA,2022,"23545704"
"228558",EEFM MONSENHOR HORÁCIO TEIXEIRA,2022,"23149434"
"228559",COLÉGIO ESTADUAL CELSO ARAÚJO,2022,"23139382"
"228560",EEEP FRANCISCA DE ALBUQUERQUE MOURA,2022,"23139471"
"228561",CEJA ANA VIEIRA PINHEIRO,2022,"23140240"
"228562",EEM VIVINA MONTEIRO,2022,"23140780"
"228563",CERE PADRE JOSÉ ALVES DE MACEDO,2022,"23140518"
"228564",EEM DOM FRANCISCO DE ASSIS PIRES,2022,"23149795"
"228565",EEM ALDA FÉRRER AUGUSTO DUTRA,2022,"23150173"
"228566",EEM FILGUEIRAS LIMA,2022,"23150297"
"228567",EEMTI MONSENHOR MANOEL CARLOS DE MORAIS,2022,"23151528"
"228568",EEEP DOUTOR JOSÉ IRAN COSTA,2022,"23545712"
"228569",EEEP DEPUTADO JOSÉ WALFRIDO MONTEIRO,2022,"23545720"
"228570",EEM JOSÉ CORREIA LIMA,2022,"23148349"
"228571",EEM PROFESSORA MARIA AFONSINA DINIZ MACÊDO,2022,"23148543"
"228572",EEM PROFESSOR MIGUEL PORFÍRIO DE LIMA,2022,"23545755"
"228573",EEEP PROFESSOR GUSTAVO AUGUSTO LIMA,2022,"23243023"
"228574",CEJA MONSENHOR PEDRO ROCHA DE OLIVEIRA,2022,"23162600"
"228575",EEMTI WILSON GONCALVES,2022,"23163410"
"228576",EEF DOM QUINTINO,2022,"23163283"
"228577",EEFM ESTADO DA BAHIA,2022,"23162813"
"228578",EEF ESTADO DA PARAÍBA,2022,"23162821"
"228579",EEEP GOVERNADOR VIRGÍLIO TÁVORA,2022,"23163402"
"228580",EEFM JOSÉ ALVES DE FIGUEIREDO,2022,"23162961"
"228581",EEFM JUVÊNCIO BARRETO,2022,"23163020"
"228582",EEMTI GOVERNADOR ADAUTO BEZERRA,2022,"23162406"
"228583",EEFM PRESIDENTE VARGAS,2022,"23163364"
"228584",EEFM TEODORICO TELES DE QUENTAL,2022,"23163330"
"228585",EEM SANTA TEREZA,2022,"23155817"
"228586",EEFM DONA CARLOTA TÁVORA,2022,"23151650"
"228587",EEFM RAIMUNDO MOACIR ALENCAR MOTA,2022,"23152737"
"228588",EEM DE CAMPOS SALES,2022,"23153261"
"228589",EEEP PRESIDENTE MÉDICI,2022,"23153482"
"228590",EEMTI PADRE LUIS FILGUEIRAS,2022,"23167190"
"228591",EEFM MENEZES PIMENTEL,2022,"23154721"
"228592",EEMTI ADRIAO  DO VALE NUVENS,2022,"23167963"
"228593",EEMTI PREFEITO RAIMUNDO COELHO BEZERRA DE FARIAS,2022,"23255269"
"228594",EEM JOAQUIM VALDEVINO DE BRITO,2022,"23264616"
"228595",EEM JOSÉ WALDEMAR DE ALCANTARA E SILVA,2022,"23264624"
"228596",EEM LUIZ GONZAGA DE ALCÂNTARA,2022,"23333014"
"228597",EEMTI LIDIA BEZERRA,2022,"23108657"
"228598",EEEP MARIA VIOLETA ARRAES DE ALENCAR GERVAISEAU,2022,"23244739"
"228599",EEEP VALTER NUNES DE ALENCAR,2022,"23244720"
"228600",EEFM ANTÔNIO MOTA,2022,"23179902"
"228601",EEM ADAUTO BEZERRA,2022,"23161604"
"228602",EEFM GOVERNADOR ADAUTO BEZERRA,2022,"23164050"
"228603",EEFM PREFEITO ANTÔNIO CONSERVA FEITOSA,2022,"23164913"
"228604",EEFM AMÁLIA XAVIER,2022,"23164867"
"228605",EEFM DONA CLOTILDE SARAIVA,2022,"23165197"
"228606",EEM PLÁCIDO ADERALDO CASTELO,2022,"23156210"
"228607",EEMTI SAO PEDRO,2022,"23156201"
"228608",EEMTI VIRGILIO TAVORA,2022,"23162350"
"228609",EEFM JOSÉ BEZERRA MENEZES,2022,"23165618"
"228610",EEFM DONA MARIA AMÉLIA BEZERRA,2022,"23165774"
"228611",EEEP PROFESSOR MOREIRA DE SOUSA,2022,"23165910"
"228612",EEFM PRESIDENTE GEISEL,2022,"23165430"
"228613",EEM GOVERNADOR ADAUTO BEZERRA,2022,"23164808"
"228614",EEFM TIRADENTES,2022,"23166100"
"228615",EEM FIGUEIREDO CORREIA,2022,"23165421"
"228616",COLEGIO DA POLICIA MILITAR DO CE CEL HERVANO ,2022,"23165278"
"228617",CAIC DOM ANTONIO CAMPELO DE ARAGÃO,2022,"23190884"
"228618",EEEP ADERSON BORGES DE CARVALHO,2022,"23236469"
"228619",CEJA CÍCERA GERMANO CORREIA,2022,"23166070"
"228620",EEEP OTÍLIA CORREIA SARAIVA,2022,"23325429"
"228621",EEEP RAIMUNDO SARAIVA COELHO,2022,"23236205"
"228622",EEM ALMIRO DA CRUZ,2022,"23236752"
"228623",EEM GABRIEL BEZERRA DE MORAIS,2022,"23157011"
"228624",EEFM GETÚLIO VARGAS,2022,"23157020"
"228625",CEJA PROFESSORA MARIA ANGELINA LEITE TEIXEIRA,2022,"23191104"
"228626",EEEP DR. NAPOLEÃO NEVES DA LUZ,2022,"23244666"
"228627",EEM MIGUEL SARAIVA PINHEIRO,2022,"23157879"
"228628",EEFM MONSENHOR VICENTE BEZERRA,2022,"23158964"
"228629",EEFM ADAUTO LEITE,2022,"23160098"
"228630",EEFM MAURO SAMPAIO,2022,"23159545"
"228631",EEFM DEPUTADO ANTÔNIO LEITE TAVARES,2022,"23159766"
"228632",EEM ANDRÉ CARTAXO,2022,"23160110"
"228633",EEFM PADRE CÍCERO,2022,"23159014"
"228634",EEFM TABELIÃO JOSÉ PINTO QUEZADO,2022,"23158514"
"228635",EEEP BALBINA VIANA ARRAIS,2022,"23169125"
"228636",EEFM JOSÉ MATIAS SAMPAIO,2022,"23169249"
"228637",EEMTI SIMAO ANGELO,2022,"23171804"
"228638",EEMTI MOISES BENTO DA SILVA,2022,"23170492"
"228639",EEFM PADRE AMORIM,2022,"23166185"
"228640",EEMTI BELARMINO LINS DE MEDEIROS,2022,"23168749"
"228641",EEM MONSENHOR ANTÔNIO FEITOSA,2022,"23166215"
"228642",EEM DONA ANTÔNIA LINDALVA DE MORAIS,2022,"23170620"
"228643",CEJA PADRE JOAQUIM ALVES,2022,"23170930"
"228644",EEM ARISTARCO CARDOSO,2022,"23167386"
"228645",LICEU PROFESSOR JOSÉ TELES DE CARVALHO,2022,"23234814"
"228646",CEJA JOAQUIM GOMES BASÍLIO,2022,"23250240"
"228647",EEM WILSON DIAS CABRAL,2022,"23238828"
"228648",EEEP LEOPOLDINA GONÇALVES QUEZADO,2022,"23237821"
"228649",EEEP IRMÃ ANA ZÉLIA DA FONSECA,2022,"23238194"
"228650",EEM PROFESSORA EUNICE MARIA DE SOUSA,2022,"23340622"
"228651",EEEP PADRE JOÃO BOSCO LIMA,2022,"23502983"
"228652",EEM PROFESSORA EUDES VERAS,2022,"23241314"
"228653",EEMTI MARIA CELESTE DE AZEVEDO PORTO,2022,"23254068"
"228654",EEEP GUIOMAR BELCHIOR AGUIAR,2022,"23246723"
"228655",EEMTI MARIA EMILIA RABELO,2022,"23129018"
"228656",EEEP MARIA ALTAIR AMÉRICO SABÓIA,2022,"23246740"
"228657",EEEP RITA MATOS LUNA,2022,"23246677"
"228658",ESCOLA INDÍGENA JENIPAPO KANINDÉ,2022,"23061642"
"228663",ESCOLA INDÍGENA POVO CACETEIRO,2022,"23233311"
