"codigo","titulo","ano"
"449052",EQUIPAMENTOS E MATERIAL PERMANENTE,2023
"449061",AQUISIÇÃO DE IMÓVEIS,2023
"449065",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2023
"449091",SENTENÇAS JUDICIAIS,2023
"449092",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"449093",INDENIZAÇÕES E RESTITUIÇÕES,2023
"449095",INDENIZAÇÃO PELA EXECUÇÃO DE TRABALHOS DE CAMPO,2023
"449139",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2023
"449140",Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,2023
"449147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2023
"449151",OBRAS E INSTALAÇÕES,2023
"449661",AQUISIÇÃO DE IMÓVEIS,2023
"449691",SENTENÇAS JUDICIAIS,2023
"449692",DESPESAS DE EXERCÍCIOS ANTERIORES,2023
"449693",INDENIZAÇÕES E RESTITUIÇÕES,2023
"453041",CONTRIBUIÇÕES,2023
"453042",AUXÍLIOS,2023
"453261",AQUISIÇÃO DE IMÓVEIS,2023
"453264",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2023
"453265",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2023
"453266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2023
"454000",Transferências a Municípios,2023
"454041",CONTRIBUIÇÕES,2023
"454042",AUXÍLIOS,2023
"454264",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2023
"454266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2023
"455066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2023
"457170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2023
"339140",Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,2022
"339141",CONTRIBUIÇÕES,2022
"339147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"339162",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2022
"339191",SENTENÇAS JUDICIAIS,2022
"339192",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"339193",INDENIZAÇÕES E RESTITUIÇÕES,2022
"339196",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2022
"339197",APORTE PARA COBERTURA DO DÉFICIT ATUARIAL DO RPPS,2022
"339198",COMPENSAÇÕES AO RGPS,2022
"339330",MATERIAL DE CONSUMO,2022
"339332","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2022
"339339",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"339430",MATERIAL DE CONSUMO,2022
"339432","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2022
"339439",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"339500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"339504",CONTRATAÇÃO POR TEMPO DETERMINADO,2022
"339508",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2022
"339514",DIÁRIAS - CIVIL,2022
"339518",AUXÍLIO FINANCEIRO A ESTUDANTES,2022
"339520",AUXÍLIO FINANCEIRO A PESQUISADORES,2022
"339530",MATERIAL DE CONSUMO,2022
"339531","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2022
"339532","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2022
"339533",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2022
"339534",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2022
"339535",SERVIÇOS DE CONSULTORIA,2022
"339536",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2022
"339537",LOCAÇÃO DE MÃO-DE-OBRA,2022
"339538",ARRENDAMENTO MERCANTIL,2022
"339539",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"339541",CONTRIBUIÇÕES,2022
"339545",SUBVENÇÕES ECONÔMICAS,2022
"339546",AUXÍLIO-ALIMENTAÇÃO,2022
"339547",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"339548",OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,2022
"339549",AUXÍLIO-TRANSPORTE,2022
"339567",DEPÓSITOS COMPULSÓRIOS,2022
"339591",SENTENÇAS JUDICIAIS,2022
"339592",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"339593",INDENIZAÇÕES E RESTITUIÇÕES,2022
"339596",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2022
"339600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"339604",CONTRATAÇÃO POR TEMPO DETERMINADO,2022
"339608",OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR OU DO MILITAR,2022
"339614",DIÁRIAS - CIVIL,2022
"339618",AUXÍLIO FINANCEIRO A ESTUDANTES,2022
"442251",OBRAS E INSTALAÇÕES,2024
"442252",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"442292",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"442293",INDENIZAÇÕES E RESTITUIÇÕES,2024
"443041",CONTRIBUIÇÕES,2024
"443042",AUXÍLIOS,2024
"443141",CONTRIBUIÇÕES,2024
"443142",AUXÍLIOS,2024
"443192",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"443220",AUXÍLIO FINANCEIRO A PESQUISADORES,2024
"443251",OBRAS E INSTALAÇÕES,2024
"443252",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"443292",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"443293",INDENIZAÇÕES E RESTITUIÇÕES,2024
"444000",Transferências a Municípios,2024
"444041",CONTRIBUIÇÕES,2024
"444042",AUXÍLIOS,2024
"339620",AUXÍLIO FINANCEIRO A PESQUISADORES,2022
"339630",MATERIAL DE CONSUMO,2022
"339631","PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS",2022
"339632","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2022
"339633",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2022
"339634",OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,2022
"339635",SERVIÇOS DE CONSULTORIA,2022
"339636",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2022
"339637",LOCAÇÃO DE MÃO-DE-OBRA,2022
"339638",ARRENDAMENTO MERCANTIL,2022
"339639",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"339641",CONTRIBUIÇÕES,2022
"339645",SUBVENÇÕES ECONÔMICAS,2022
"339646",AUXÍLIO-ALIMENTAÇÃO,2022
"339647",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"339648",OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS,2022
"339649",AUXÍLIO-TRANSPORTE,2022
"339667",DEPÓSITOS COMPULSÓRIOS,2022
"339691",SENTENÇAS JUDICIAIS,2022
"339692",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"339693",INDENIZAÇÕES E RESTITUIÇÕES,2022
"339696",RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO,2022
"442041",CONTRIBUIÇÕES,2022
"442042",AUXÍLIOS,2022
"442251",OBRAS E INSTALAÇÕES,2022
"442252",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"442292",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"442293",INDENIZAÇÕES E RESTITUIÇÕES,2022
"443041",CONTRIBUIÇÕES,2022
"443042",AUXÍLIOS,2022
"443141",CONTRIBUIÇÕES,2022
"443142",AUXÍLIOS,2022
"443192",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"443220",AUXÍLIO FINANCEIRO A PESQUISADORES,2022
"443251",OBRAS E INSTALAÇÕES,2022
"443252",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"443292",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"443293",INDENIZAÇÕES E RESTITUIÇÕES,2022
"444000",Transferências a Municípios,2022
"444041",CONTRIBUIÇÕES,2022
"444042",AUXÍLIOS,2022
"444092",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"444141",CONTRIBUIÇÕES,2022
"444142",AUXÍLIOS,2022
"444192",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"444214",DIÁRIAS - CIVIL,2022
"449351",OBRAS E INSTALAÇÕES,2024
"449352",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449451",OBRAS E INSTALAÇÕES,2024
"449452",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2024
"449551",OBRAS E INSTALAÇÕES,2024
"449552",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449561",AQUISIÇÃO DE IMÓVEIS,2024
"449591",SENTENÇAS JUDICIAIS,2024
"449592",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"449593",INDENIZAÇÕES E RESTITUIÇÕES,2024
"449600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2024
"449651",OBRAS E INSTALAÇÕES,2024
"449652",EQUIPAMENTOS E MATERIAL PERMANENTE,2024
"449661",AQUISIÇÃO DE IMÓVEIS,2024
"449691",SENTENÇAS JUDICIAIS,2024
"449692",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"449693",INDENIZAÇÕES E RESTITUIÇÕES,2024
"453041",CONTRIBUIÇÕES,2024
"453042",AUXÍLIOS,2024
"453261",AQUISIÇÃO DE IMÓVEIS,2024
"453264",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2024
"453265",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2024
"453266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"454000",Transferências a Municípios,2024
"454041",CONTRIBUIÇÕES,2024
"454042",AUXÍLIOS,2024
"454264",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2024
"454266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"455066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"457170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"457370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2024
"458066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"444251",OBRAS E INSTALAÇÕES,2022
"444252",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"444292",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"444541",CONTRIBUIÇÕES,2022
"444542",AUXÍLIOS,2022
"444592",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"444641",CONTRIBUIÇÕES,2022
"444692",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"445000",Transferências a Instituições Privadas sem Fins Lucrativos,2022
"445014",DIÁRIAS - CIVIL,2022
"445030",MATERIAL DE CONSUMO,2022
"445036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2022
"445039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"445041",CONTRIBUIÇÕES,2022
"445042",AUXÍLIOS,2022
"445047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"445051",OBRAS E INSTALAÇÕES,2022
"445052",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"445085",CONTRATO DE GESTÃO,2022
"445092",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"446041",CONTRIBUIÇÕES,2022
"446042",AUXÍLIOS,2022
"446045",SUBVENÇÕES ECONÔMICAS,2022
"446782",APORTE DE RECURSOS PELO PARCEIRO PÚBLICO EM FAVOR DO PARCEIRO PRIVADO DECORRENTE DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP,2022
"446783","DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚBLICO-PRIVADA - PPP, EXCETO SUBVENÇÕES ECONÔMICAS, APORTE E FUNDO GARANTIDOR",2022
"446792",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"447041",CONTRIBUIÇÕES,2022
"447042",AUXÍLIOS,2022
"447152",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"447170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"447300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"447370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"447400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"447470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"447541",CONTRIBUIÇÕES,2022
"447542",AUXÍLIOS,2022
"447641",CONTRIBUIÇÕES,2022
"447642",AUXÍLIOS,2022
"448041",CONTRIBUIÇÕES,2022
"448042",AUXÍLIOS,2022
"448051",OBRAS E INSTALAÇÕES,2022
"448052",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"449000",Aplicações Diretas,2022
"449004",CONTRATAÇÃO POR TEMPO DETERMINADO,2022
"449014",DIÁRIAS - CIVIL,2022
"449015",DIÁRIAS - MILITAR,2022
"449017",OUTRAS DESPESAS VARIÁVEIS - PESSOAL MILITAR,2022
"449018",AUXÍLIO FINANCEIRO A ESTUDANTES,2022
"459063",AQUISIÇÃO DE TÍTULOS DE CRÉDITO,2024
"459064",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2024
"459065",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2024
"459066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2024
"459067",DEPÓSITOS COMPULSÓRIOS,2024
"459084","DESPESAS DECORRENTES DA PARTICIPAÇÃO EM FUNDOS, ORGANISMOS, OU ENTIDADES ASSEMELHADAS, NACIONAIS E INTERNACIONAIS",2024
"459091",SENTENÇAS JUDICIAIS,2024
"459092",DESPESAS DE EXERCÍCIOS ANTERIORES,2024
"459093",INDENIZAÇÕES E RESTITUIÇÕES,2024
"459147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2024
"459161",AQUISIÇÃO DE IMÓVEIS,2024
"469693",INDENIZAÇÕES E RESTITUIÇÕES,2024
"999999",A CLASSIFICAR,2024
"449020",AUXÍLIO FINANCEIRO A PESQUISADORES,2022
"449030",MATERIAL DE CONSUMO,2022
"449032","MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA",2022
"449033",PASSAGENS E DESPESAS COM LOCOMOÇÃO,2022
"449035",SERVIÇOS DE CONSULTORIA,2022
"449036",OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,2022
"449037",LOCAÇÃO DE MÃO-DE-OBRA,2022
"449039",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,2022
"449040",Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,2022
"449041",CONTRIBUIÇÕES,2022
"449042",AUXÍLIOS,2022
"449045",SUBVENÇÕES ECONÔMICAS,2022
"449047",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"449051",OBRAS E INSTALAÇÕES,2022
"449052",EQUIPAMENTOS E MATERIAL PERMANENTE,2022
"449061",AQUISIÇÃO DE IMÓVEIS,2022
"449065",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2022
"449091",SENTENÇAS JUDICIAIS,2022
"453265",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2022
"453266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"454000",Transferências a Municípios,2022
"454041",CONTRIBUIÇÕES,2022
"454042",AUXÍLIOS,2022
"454264",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2022
"454266",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"455066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"457170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"457300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"457370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"457400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"457470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"458066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"459000",Aplicações Diretas,2022
"459007",CONTRIBUIÇÃO À ENTIDADES FECHADAS DE PREVIDÊNCIA,2022
"459027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2022
"459041",CONTRIBUIÇÕES,2022
"459061",AQUISIÇÃO DE IMÓVEIS,2022
"459062",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2022
"459063",AQUISIÇÃO DE TÍTULOS DE CRÉDITO,2022
"459064",AQUISIÇÃO DE TÍTULOS REPRESENTATIVOS DE CAPITAL JÁ INTEGRALIZADO,2022
"459065",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2022
"459066",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"459067",DEPÓSITOS COMPULSÓRIOS,2022
"459084","DESPESAS DECORRENTES DA PARTICIPAÇÃO EM FUNDOS, ORGANISMOS, OU ENTIDADES ASSEMELHADAS, NACIONAIS E INTERNACIONAIS",2022
"459091",SENTENÇAS JUDICIAIS,2022
"459092",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"459093",INDENIZAÇÕES E RESTITUIÇÕES,2022
"459147",OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,2022
"459161",AQUISIÇÃO DE IMÓVEIS,2022
"459162",AQUISIÇÃO DE PRODUTOS PARA REVENDA,2022
"459165",CONSTITUIÇÃO OU AUMENTO DE CAPITAL DE EMPRESAS,2022
"459166",CONCESSÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,2022
"459191",SENTENÇAS JUDICIAIS,2022
"459192",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"459500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"459561",AQUISIÇÃO DE IMÓVEIS,2022
"459567",DEPÓSITOS COMPULSÓRIOS,2022
"459591",SENTENÇAS JUDICIAIS,2022
"459592",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"459593",INDENIZAÇÕES E RESTITUIÇÕES,2022
"459600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"459661",AQUISIÇÃO DE IMÓVEIS,2022
"459667",DEPÓSITOS COMPULSÓRIOS,2022
"459691",SENTENÇAS JUDICIAIS,2022
"459692",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"459693",INDENIZAÇÕES E RESTITUIÇÕES,2022
"467170",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"467300","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"467370",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"467400","Transferências a Consórcios Públicos mediante contrato de rateio à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"467470",RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO,2022
"469000",Aplicações Diretas,2022
"469027","ENCARGOS PELA HONRA DE AVAIS, GARANTIAS, SEGUROS E SIMILARES",2022
"469071",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2022
"469072",PRINCIPAL DA DÍVIDA MOBILIÁRIA RESGATADO,2022
"469073",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2022
"469074",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA MOBILIÁRIA RESGATADA,2022
"469075",CORREÇÃO MONETÁRIA DA DÍVIDA DE OPERAÇÕES DE CRÉDITO POR ANTECIPAÇÃO DE RECEITA,2022
"469076",PRINCIPAL CORRIGIDO DA DÍVIDA MOBILIÁRIA REFINANCIADO,2022
"469077",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2022
"469091",SENTENÇAS JUDICIAIS,2022
"469092",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"469093",INDENIZAÇÕES E RESTITUIÇÕES,2022
"469500","Aplicação Direta à conta de recursos de que tratam os §§ 1º e 2º do art. 24 da Lei Complementar nº 141, de 2012",2022
"469571",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2022
"469573",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2022
"469577",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2022
"469591",SENTENÇAS JUDICIAIS,2022
"469593",INDENIZAÇÕES E RESTITUIÇÕES,2022
"469600","Aplicação Direta à conta de recursos de que trata o art. 25 da Lei Complementar nº 141, de 2012",2022
"469671",PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO,2022
"469673",CORREÇÃO MONETÁRIA OU CAMBIAL DA DÍVIDA CONTRATUAL RESGATADA,2022
"469677",PRINCIPAL CORRIGIDO DA DÍVIDA CONTRATUAL REFINANCIADO,2022
"469691",SENTENÇAS JUDICIAIS,2022
"469692",DESPESAS DE EXERCÍCIOS ANTERIORES,2022
"469693",INDENIZAÇÕES E RESTITUIÇÕES,2022
"999999",A CLASSIFICAR,2022
